,0,0,0.0,0.0,0
12020219,8443,8444.75,8443.0,8444.0,127
12020220,8444,8445.5,8444.0,8444.75,129
12020221,8444.75,8445.25,8444.0,8444.75,56
12020222,8444.75,8444.75,8443.0,8443.5,79
12020223,8443.5,8443.5,8443.0,8443.5,58
12020224,8443.5,8456,8443.5,8453.75,1202
12020225,8453.75,8454.5,8451.75,8452.25,338
12020226,8452.25,8452.5,8450.5,8451.0,150
12020227,8451,8451,8449.5,8450.0,173
12020228,8450,8451.25,8449.5,8450.5,310
12020229,8450.5,8451,8449.5,8449.75,157
12020230,8449.75,8450.25,8448.0,8448.0,334
12020231,8448,8448.5,8446.75,8447.25,171
12020232,8447.25,8447.75,8446.25,8446.75,125
12020233,8446.75,8447.5,8446.5,8446.5,75
12020234,8446.5,8449,8446.25,8448.5,79
12020235,8448.5,8450,8448.25,8449.5,106
12020236,8449.5,8450,8448.5,8449.0,67
12020237,8449,8449.75,8448.25,8449.0,63
12020238,8449,8451,8449.0,8450.75,114
12020239,8450.75,8451.25,8449.5,8449.75,210
12020240,8449.75,8451.75,8449.5,8451.5,131
12020241,8451.5,8451.5,8450.0,8450.5,60
12020242,8450.5,8450.75,8450.0,8450.5,49
12020243,8450.5,8452,8450.25,8450.75,184
12020244,8450.75,8452.25,8450.75,8450.75,89
12020245,8450.75,8454,8450.75,8452.0,150
12020246,8452,8452.75,8451.75,8451.75,71
12020247,8451.75,8452.75,8451.5,8452.75,326
12020248,8452.75,8453.25,8452.75,8453.0,52
12020249,8453,8453.5,8452.5,8453.25,58
12020250,8453.25,8453.75,8451.5,8451.5,105
12020251,8451.5,8451.75,8451.25,8451.5,71
12020252,8451.5,8453,8451.0,8452.75,87
12020253,8452.75,8457.25,8452.5,8454.25,424
12020254,8454.25,8454.75,8453.0,8453.25,99
12020255,8453.25,8456,8453.25,8453.5,172
12020256,8453.5,8453.75,8452.5,8452.5,113
12020257,8452.5,8453.25,8452.0,8453.25,113
12020258,8453.25,8453.5,8452.0,8452.75,43
12020259,8452.75,8453,8452.0,8452.0,34
12020300,8452,8453.5,8452.0,8453.5,78
12020301,8453.5,8454,8452.25,8453.5,79
12020302,8453.5,8453.75,8453.0,8453.25,458
12020303,8453.25,8454,8452.75,8453.25,474
12020304,8453.25,8453.5,8450.5,8451.0,345
12020305,8451,8451.25,8449.25,8449.75,249
12020306,8449.75,8450.75,8449.5,8450.25,263
12020307,8450.25,8451.5,8449.0,8450.0,204
12020308,8450,8450.5,8449.75,8450.0,80
12020309,8450,8450.5,8449.75,8450.0,46
12020310,8450,8451.5,8449.5,8450.75,288
12020311,8450.75,8451.25,8450.0,8450.75,208
12020312,8450.75,8451.25,8450.25,8450.5,134
12020313,8450.5,8451,8450.0,8450.75,223
12020314,8450.75,8451,8449.75,8450.25,235
12020315,8450.25,8450.75,8449.5,8450.5,164
12020316,8450.5,8451,8449.75,8450.25,189
12020317,8450.25,8450.75,8449.75,8450.25,50
12020318,8450.25,8450.5,8448.75,8449.25,79
12020319,8449.25,8449.75,8449.0,8449.75,121
12020320,8449.75,8450.75,8449.25,8450.0,274
12020321,8450,8450,8447.5,8447.5,206
12020322,8447.5,8448.25,8447.0,8447.0,183
12020323,8447,8447.75,8446.5,8446.75,152
12020324,8446.75,8447.25,8446.25,8447.0,168
12020325,8447,8447,8446.5,8447.0,179
12020326,8447,8447,8446.25,8446.5,77
12020327,8446.5,8446.5,8445.5,8445.75,111
12020328,8445.75,8446.75,8445.5,8445.75,88
12020329,8445.75,8446,8444.5,8446.0,133
12020330,8446,8446.5,8445.5,8445.75,99
12020331,8445.75,8446.5,8445.5,8445.75,163
12020332,8445.75,8446.5,8445.75,8446.0,52
12020333,8446,8446.5,8445.75,8446.25,74
12020334,8446.25,8446.25,8444.5,8446.25,128
12020335,8446.25,8447,8446.0,8446.25,350
12020336,8446.25,8446.25,8445.0,8446.0,143
12020337,8446,8447.25,8446.0,8446.75,105
12020338,8446.75,8447,8445.25,8445.75,180
12020339,8445.75,8446.75,8445.5,8446.5,119
12020340,8446.5,8447.25,8446.25,8446.75,95
12020341,8446.75,8447,8446.25,8446.25,80
12020342,8446.25,8446.5,8443.75,8444.0,182
12020343,8444,8444.5,8443.75,8444.0,139
12020344,8444,8444.5,8443.75,8444.0,62
12020345,8444,8444,8443.0,8443.5,118
12020346,8443.5,8443.5,8442.25,8443.25,102
12020347,8443.25,8444,8443.0,8444.0,37
12020348,8444,8445,8444.0,8444.75,60
12020349,8444.75,8445.5,8444.75,8445.0,65
12020350,8445,8445,8444.0,8444.5,38
12020351,8444.5,8444.75,8444.25,8444.25,44
12020352,8444.25,8444.5,8444.25,8444.25,38
12020353,8444.25,8444.25,8442.0,8442.5,175
12020354,8442.5,8445,8442.5,8444.25,137
12020355,8444.25,8444.5,8443.5,8444.5,37
12020356,8444.5,8444.5,8443.25,8443.5,59
12020357,8443.5,8443.75,8443.0,8443.75,55
12020358,8443.75,8444.5,8443.5,8444.5,37
12020359,8444.5,8445.5,8444.0,8445.25,71
12020400,8445.25,8445.25,8444.25,8444.5,41
12020401,8444.5,8444.5,8444.0,8444.25,44
12020402,8444.25,8444.5,8444.25,8444.5,17
12020403,8444.5,8444.75,8443.75,8444.25,33
12020404,8444.25,8445,8444.25,8445.0,27
12020405,8445,8445,8444.0,8445.0,48
12020406,8445,8445.25,8444.75,8444.75,21
12020407,8444.75,8445,8444.75,8444.75,12
12020408,8444.75,8445,8444.5,8445.0,25
12020409,8445,8446,8444.75,8445.75,46
12020410,8445.75,8446,8445.25,8446.0,40
12020411,8446,8447.75,8445.5,8447.75,113
12020412,8447.75,8449,8447.0,8448.0,145
12020413,8448,8449,8447.5,8447.75,99
12020414,8447.75,8448,8447.5,8448.0,32
12020415,8448,8448.25,8447.5,8447.75,43
12020416,8447.75,8448,8447.25,8447.75,54
12020417,8447.75,8448.5,8447.75,8448.25,42
12020418,8448.25,8448.5,8447.75,8448.0,49
12020419,8448,8448.5,8448.0,8448.0,23
12020420,8448,8448.75,8447.75,8448.25,68
12020421,8448.25,8448.75,8448.0,8448.25,45
12020422,8448.25,8449.5,8448.0,8449.25,80
12020423,8449.25,8450.25,8449.0,8449.75,131
12020424,8449.75,8450.25,8448.25,8448.25,70
12020425,8448.25,8449.5,8448.25,8449.25,62
12020426,8449.25,8449.5,8448.75,8449.0,73
12020427,8449,8449.75,8448.5,8449.75,48
12020428,8449.75,8449.75,8448.5,8449.0,43
12020429,8449,8449,8448.5,8448.75,29
12020430,8448.75,8449.5,8448.0,8448.5,87
12020431,8448.5,8448.75,8448.25,8448.5,30
12020432,8448.5,8449,8448.5,8448.75,48
12020433,8448.75,8449.5,8448.75,8449.0,51
12020434,8449,8449.5,8448.75,8448.75,37
12020435,8448.75,8449.25,8448.75,8449.0,39
12020436,8449,8449.5,8449.0,8449.0,17
12020437,8449,8449,8447.25,8447.25,83
12020438,8447.25,8447.5,8447.0,8447.25,29
12020439,8447.25,8447.25,8447.0,8447.0,20
12020440,8447,8447.25,8446.5,8447.25,68
12020441,8447.25,8447.25,8446.5,8446.75,27
12020442,8446.75,8446.75,8445.5,8445.75,51
12020443,8445.75,8446.5,8445.75,8446.25,52
12020444,8446.25,8447,8446.25,8446.5,28
12020445,8446.5,8446.75,8445.75,8445.75,62
12020446,8445.75,8446,8445.5,8445.75,15
12020447,8445.75,8445.75,8443.5,8444.25,147
12020448,8444.25,8444.75,8444.0,8444.25,40
12020449,8444.25,8444.75,8444.25,8444.75,26
12020450,8444.75,8445,8444.0,8444.75,46
12020451,8444.75,8445.75,8444.5,8444.75,54
12020452,8444.75,8445,8444.0,8444.75,39
12020453,8444.75,8445.25,8444.0,8444.0,63
12020454,8444,8444.5,8443.75,8444.5,35
12020455,8444.5,8444.75,8444.0,8444.75,44
12020456,8444.75,8444.75,8444.0,8444.0,34
12020457,8444,8444.5,8443.5,8443.5,44
12020458,8443.5,8444.5,8443.5,8444.0,31
12020459,8444,8444.25,8441.25,8441.25,185
12020500,8441.25,8443.25,8434.75,8437.75,832
12020501,8437.75,8439.5,8437.0,8439.5,205
12020502,8439.5,8440.75,8439.5,8440.5,95
12020503,8440.5,8440.75,8439.75,8440.25,73
12020504,8440.25,8440.75,8438.75,8439.5,221
12020505,8439.5,8440.25,8439.5,8439.75,66
12020506,8439.75,8439.75,8437.75,8438.0,135
12020507,8438,8438.75,8436.25,8437.75,204
12020508,8437.75,8437.75,8436.25,8437.0,82
12020509,8437,8437.5,8436.25,8437.0,126
12020510,8437,8438,8436.75,8438.0,146
12020511,8438,8438.5,8437.25,8437.75,67
12020512,8437.75,8437.75,8435.25,8436.0,131
12020513,8436,8436.5,8434.5,8435.5,199
12020514,8435.5,8435.5,8433.0,8433.0,158
12020515,8433,8433,8428.25,8429.75,555
12020516,8429.75,8430.75,8427.75,8430.0,286
12020517,8430,8431.5,8429.75,8431.0,167
12020518,8431,8431.25,8429.75,8431.0,142
12020519,8431,8431.5,8430.75,8431.0,65
12020520,8431,8432,8430.5,8431.75,104
12020521,8431.75,8432,8431.25,8431.75,69
12020522,8431.75,8432.25,8431.75,8432.0,77
12020523,8432,8432,8431.25,8431.25,45
12020524,8431.25,8431.75,8431.25,8431.75,44
12020525,8431.75,8432.5,8431.75,8432.0,52
12020526,8432,8432.5,8431.75,8432.0,56
12020527,8432,8432,8431.25,8431.75,60
12020528,8431.75,8432.75,8431.5,8431.75,84
12020529,8431.75,8433.25,8431.75,8433.0,51
12020530,8433,8433.25,8432.0,8432.25,96
12020531,8432.25,8432.25,8430.25,8430.5,87
12020532,8430.5,8430.75,8427.25,8427.25,199
12020533,8427.25,8427.25,8425.25,8426.25,333
12020534,8426.25,8426.25,8423.5,8424.0,374
12020535,8424,8425.25,8422.75,8424.25,342
12020536,8424.25,8424.25,8420.25,8421.5,442
12020537,8421.5,8423.25,8421.0,8421.25,214
12020538,8421.25,8422.5,8419.0,8422.0,315
12020539,8422,8422.5,8420.75,8422.25,156
12020540,8422.25,8423.5,8421.75,8423.5,195
12020541,8423.5,8425.5,8423.5,8425.25,213
12020542,8425.25,8426.5,8424.75,8426.0,114
12020543,8426,8426.5,8425.5,8425.5,131
12020544,8425.5,8425.5,8422.25,8423.0,247
12020545,8423,8424,8422.75,8423.75,88
12020546,8423.75,8424.5,8423.5,8424.0,78
12020547,8424,8425,8422.75,8424.5,111
12020548,8424.5,8426.75,8424.5,8426.5,173
12020549,8426.5,8427.5,8425.5,8426.5,137
12020550,8426.5,8427,8424.25,8424.5,120
12020551,8424.5,8424.5,8423.5,8424.0,121
12020552,8424,8424.75,8423.75,8424.5,51
12020553,8424.5,8424.75,8423.5,8424.5,110
12020554,8424.5,8424.5,8423.5,8424.25,78
12020555,8424.25,8424.5,8423.5,8423.75,114
12020556,8423.75,8428,8423.75,8427.75,254
12020557,8427.75,8427.75,8426.5,8426.75,87
12020558,8426.75,8427.25,8426.5,8427.25,45
12020559,8427.25,8427.25,8426.5,8427.0,23
12020600,8427,8427.5,8423.75,8425.75,177
12020601,8425.75,8426,8425.0,8425.5,67
12020602,8425.5,8425.5,8424.5,8424.5,68
12020603,8424.5,8425,8424.5,8424.75,54
12020604,8424.75,8426.25,8424.5,8424.5,83
12020605,8424.5,8426.25,8424.25,8425.75,77
12020606,8425.75,8426.25,8424.5,8424.75,71
12020607,8424.75,8425.5,8424.25,8425.5,76
12020608,8425.5,8426.5,8425.25,8426.25,55
12020609,8426.25,8427.25,8426.0,8426.75,74
12020610,8426.75,8427.75,8425.75,8427.25,95
12020611,8427.25,8427.5,8426.5,8427.25,48
12020612,8427.25,8428.25,8427.0,8427.0,76
12020613,8427,8427.5,8425.75,8426.5,47
12020614,8426.5,8426.5,8425.75,8426.25,30
12020615,8426.25,8428,8426.25,8427.5,73
12020616,8427.5,8427.75,8426.5,8426.5,35
12020617,8426.5,8427.5,8426.5,8427.0,40
12020618,8427,8427.25,8426.5,8426.5,36
12020619,8426.5,8428,8426.5,8428.0,99
12020620,8428,8428,8427.25,8427.25,43
12020621,8427.25,8427.5,8427.25,8427.5,33
12020622,8427.5,8427.5,8423.0,8423.75,403
12020623,8423.75,8424.25,8420.75,8422.5,319
12020624,8422.5,8426.5,8422.5,8426.0,229
12020625,8426,8426,8424.25,8425.0,175
12020626,8425,8425.5,8424.5,8424.75,74
12020627,8424.75,8426.5,8424.75,8426.25,176
12020628,8426.25,8426.25,8425.0,8425.5,90
12020629,8425.5,8426,8425.0,8425.75,104
12020630,8425.75,8426,8425.25,8425.75,48
12020631,8425.75,8426.5,8425.75,8426.0,49
12020632,8426,8427.75,8426.0,8427.0,169
12020633,8427,8427.25,8426.5,8426.5,62
12020634,8426.5,8427,8426.0,8426.25,70
12020635,8426.25,8427.25,8425.75,8427.25,93
12020636,8427.25,8427.25,8425.0,8426.5,125
12020637,8426.5,8427,8425.5,8425.5,85
12020638,8425.5,8427.25,8425.25,8427.25,75
12020639,8427.25,8427.25,8424.0,8424.5,173
12020640,8424.5,8425,8422.25,8425.0,273
12020641,8425,8426.25,8424.75,8426.0,122
12020642,8426,8426.5,8425.25,8425.5,37
12020643,8425.5,8425.75,8425.25,8425.5,34
12020644,8425.5,8426,8425.5,8425.75,43
12020645,8425.75,8426,8425.0,8425.5,41
12020646,8425.5,8426.5,8425.25,8426.0,60
12020647,8426,8426.5,8425.0,8426.25,68
12020648,8426.25,8426.5,8425.0,8425.75,40
12020649,8425.75,8425.75,8425.25,8425.5,33
12020650,8425.5,8426.75,8425.25,8426.75,97
12020651,8426.75,8427.25,8426.5,8426.75,65
12020652,8426.75,8427.25,8426.75,8426.75,36
12020653,8426.75,8426.75,8424.5,8425.25,122
12020654,8425.25,8427.5,8425.25,8426.75,59
12020655,8426.75,8427,8426.5,8427.0,40
12020656,8427,8428.75,8427.0,8427.25,126
12020657,8427.25,8428.25,8427.25,8427.5,121
12020658,8427.5,8427.75,8426.25,8426.25,80
12020659,8426.25,8426.75,8425.5,8426.75,74
12020700,8426.75,8427.25,8425.5,8425.75,101
12020701,8425.75,8425.75,8425.0,8425.5,122
12020702,8425.5,8426.25,8424.5,8426.0,76
12020703,8426,8426.25,8424.75,8425.0,40
12020704,8425,8425.25,8425.0,8425.25,24
12020705,8425.25,8426.25,8425.25,8426.0,43
12020706,8426,8426.25,8425.0,8425.0,47
12020707,8425,8425.5,8423.5,8423.75,84
12020708,8423.75,8424,8423.0,8423.25,104
12020709,8423.25,8424.75,8423.0,8424.5,86
12020710,8424.5,8425.25,8423.75,8424.5,111
12020711,8424.5,8424.5,8422.5,8423.0,124
12020712,8423,8423.75,8423.0,8423.5,53
12020713,8423.5,8423.75,8423.25,8423.5,72
12020714,8423.5,8423.75,8423.5,8423.75,13
12020715,8423.75,8423.75,8416.5,8418.0,593
12020716,8418,8419.25,8415.0,8415.75,406
12020717,8415.75,8416.25,8412.75,8416.25,491
12020718,8416.25,8416.25,8415.0,8416.0,181
12020719,8416,8419.25,8416.0,8418.0,290
12020720,8418,8418.75,8417.25,8418.25,172
12020721,8418.25,8418.75,8417.5,8418.0,118
12020722,8418,8418,8414.5,8414.5,346
12020723,8414.5,8416.5,8414.5,8416.25,211
12020724,8416.25,8417.5,8415.75,8415.75,121
12020725,8415.75,8416.25,8415.25,8415.75,109
12020726,8415.75,8416,8414.75,8415.75,82
12020727,8415.75,8417,8415.5,8416.5,171
12020728,8416.5,8418.25,8416.5,8417.75,154
12020729,8417.75,8418,8417.0,8417.5,83
12020730,8417.5,8417.75,8414.5,8414.5,181
12020731,8414.5,8415,8413.0,8413.75,227
12020732,8413.75,8413.75,8410.0,8410.25,431
12020733,8410.25,8411.75,8408.5,8409.5,400
12020734,8409.5,8412.25,8409.0,8410.5,233
12020735,8410.5,8410.75,8409.5,8410.75,158
12020736,8410.75,8411,8410.25,8410.5,114
12020737,8410.5,8412.25,8410.0,8412.0,148
12020738,8412,8413.5,8411.75,8411.75,216
12020739,8411.75,8412.25,8410.5,8412.0,84
12020740,8412,8412.5,8411.5,8412.5,116
12020741,8412.5,8412.75,8410.0,8411.25,120
12020742,8411.25,8411.5,8410.5,8411.25,98
12020743,8411.25,8412,8410.0,8410.0,239
12020744,8410,8410.5,8408.75,8410.25,201
12020745,8410.25,8411,8407.5,8408.25,254
12020746,8408.25,8411,8408.0,8408.75,337
12020747,8408.75,8409.75,8408.75,8409.5,113
12020748,8409.5,8413.75,8409.5,8413.75,306
12020749,8413.75,8414.5,8412.25,8414.5,325
12020750,8414.5,8415.25,8413.0,8413.75,436
12020751,8413.75,8414.25,8413.25,8413.5,127
12020752,8413.5,8414.25,8413.25,8413.75,83
12020753,8413.75,8416.25,8413.75,8415.25,133
12020754,8415.25,8416.5,8415.0,8416.25,194
12020755,8416.25,8419,8416.0,8418.5,401
12020756,8418.5,8420.25,8417.0,8418.25,344
12020757,8418.25,8418.75,8418.25,8418.75,107
12020758,8418.75,8419,8417.75,8418.5,136
12020759,8418.5,8418.75,8418.0,8418.5,85
12020800,8418.5,8419,8417.5,8418.25,156
12020801,8418.25,8418.25,8415.25,8415.75,233
12020802,8415.75,8417,8415.5,8415.75,219
12020803,8415.75,8416.25,8415.0,8415.5,130
12020804,8415.5,8415.75,8413.5,8414.75,210
12020805,8414.75,8415.75,8414.5,8415.5,104
12020806,8415.5,8415.75,8414.75,8415.5,164
12020807,8415.5,8417.75,8414.75,8417.0,198
12020808,8417,8417.5,8416.25,8416.5,173
12020809,8416.5,8417.75,8416.25,8417.5,143
12020810,8417.5,8419.25,8416.75,8418.75,312
12020811,8418.75,8419,8417.75,8418.0,133
12020812,8418,8419.5,8417.75,8418.75,215
12020813,8418.75,8419.5,8418.25,8418.5,93
12020814,8418.5,8419,8417.0,8417.25,175
12020815,8417.25,8418.5,8417.0,8417.5,172
12020816,8417.5,8418.75,8417.5,8417.75,148
12020817,8417.75,8418.5,8416.0,8417.0,166
12020818,8417,8417.25,8416.0,8417.25,175
12020819,8417.25,8418.5,8416.75,8417.5,156
12020820,8417.5,8418.75,8417.5,8417.75,105
12020821,8417.75,8419.25,8417.5,8418.5,103
12020822,8418.5,8419.25,8418.25,8419.0,141
12020823,8419,8419.5,8418.25,8419.5,107
12020824,8419.5,8419.5,8417.75,8418.75,158
12020825,8418.75,8419,8416.75,8417.5,147
12020826,8417.5,8419,8416.75,8418.75,293
12020827,8418.75,8419.25,8417.75,8418.5,166
12020828,8418.5,8418.5,8410.25,8411.0,1182
12020829,8411,8413.5,8410.0,8410.75,682
12020830,8410.75,8413.5,8402.75,8404.0,4657
12020831,8404,8404,8396.25,8396.75,3526
12020832,8396.75,8399.5,8395.75,8398.5,2903
12020833,8398.5,8400,8393.5,8395.75,3163
12020834,8395.75,8402.25,8395.25,8398.25,3890
12020835,8398.25,8398.25,8390.25,8391.25,2487
12020836,8391.25,8392,8384.75,8385.25,3166
12020837,8385.25,8388.25,8383.75,8386.5,2120
12020838,8386.5,8387,8376.25,8377.0,3539
12020839,8377,8379.5,8368.0,8369.0,5128
12020840,8369,8369,8356.0,8359.75,5065
12020841,8359.75,8366.75,8358.25,8364.75,2857
12020842,8364.75,8369,8362.0,8368.5,2113
12020843,8368.5,8370.75,8367.25,8369.5,1889
12020844,8369.5,8370,8366.75,8367.5,1009
12020845,8367.5,8371.25,8363.75,8370.75,2051
12020846,8370.75,8373,8368.0,8368.25,2109
12020847,8368.25,8368.75,8363.0,8364.75,1710
12020848,8364.75,8364.75,8361.75,8363.25,1484
12020849,8363.25,8363.25,8357.25,8358.75,2374
12020850,8358.75,8359.5,8353.75,8355.25,2690
12020851,8355.25,8360.5,8351.25,8360.0,2883
12020852,8360,8361.75,8357.75,8361.5,1620
12020853,8361.5,8361.5,8355.5,8356.25,1576
12020854,8356.25,8357.5,8354.0,8355.5,1341
12020855,8355.5,8358,8352.5,8353.5,1379
12020856,8353.5,8354,8350.0,8350.5,1492
12020857,8350.5,8350.5,8346.5,8347.75,1931
12020858,8347.75,8349,8345.25,8346.5,1050
12020859,8346.5,8347.25,8341.0,8341.25,1682
12020900,8341.25,8341.25,8322.75,8324.25,5937
12020901,8324.25,8329.25,8318.75,8320.0,5095
12020902,8320,8322,8308.25,8311.0,4290
12020903,8311,8322.75,8310.75,8319.25,3818
12020904,8319.25,8319.5,8310.0,8312.0,2708
12020905,8312,8312.5,8299.25,8300.25,4696
12020906,8300.25,8310,8300.25,8309.5,3367
12020907,8309.5,8314.25,8308.0,8313.25,2304
12020908,8313.25,8315.5,8309.75,8315.5,2154
12020909,8315.5,8315.5,8308.75,8313.0,2042
12020910,8313,8326,8311.25,8325.75,3428
12020911,8325.75,8328.75,8321.75,8326.25,3055
12020912,8326.25,8329.5,8321.75,8328.75,2493
12020913,8328.75,8330.5,8325.25,8328.5,2080
12020914,8328.5,8331.5,8324.75,8329.0,1568
12020915,8329,8330.5,8322.75,8328.5,1785
12020916,8328.5,8328.75,8324.25,8327.5,1551
12020917,8327.5,8327.75,8323.25,8326.25,1594
12020918,8326.25,8326.5,8317.25,8318.75,2428
12020919,8318.75,8319.75,8315.25,8315.5,1944
12020920,8315.5,8320.25,8314.25,8314.25,1892
12020921,8314.25,8316.25,8310.5,8311.75,2519
12020922,8311.75,8313.5,8309.75,8312.25,1460
12020923,8312.25,8314.75,8308.5,8311.75,1900
12020924,8311.75,8312.5,8302.75,8303.75,2335
12020925,8303.75,8309.25,8300.0,8308.0,3881
12020926,8308,8308.75,8305.0,8305.25,1877
12020927,8305.25,8306.5,8303.0,8304.75,1429
12020928,8304.75,8306.75,8303.25,8305.75,1084
12020929,8305.75,8312.25,8305.5,8310.25,2319
12020930,8310.25,8310.75,8301.5,8301.75,1746
12020931,8301.75,8301.75,8292.5,8298.0,4419
12020932,8298,8301.25,8294.75,8297.75,1874
12020933,8297.75,8303.25,8296.0,8296.5,2440
12020934,8296.5,8303.5,8295.0,8301.75,2531
12020935,8301.75,8302.25,8276.5,8288.5,8547
12020936,8288.5,8288.5,8279.25,8285.25,3830
12020937,8285.25,8296,8285.25,8295.5,2505
12020938,8295.5,8299,8291.0,8291.0,1908
12020939,8291,8295,8289.5,8292.5,1140
12020940,8292.5,8295.5,8291.0,8292.5,1457
12020941,8292.5,8299.75,8291.0,8299.25,1395
12020942,8299.25,8308,8298.5,8307.5,2992
12020943,8307.5,8313.5,8305.75,8306.25,2909
12020944,8306.25,8308.5,8304.5,8308.0,1165
12020945,8308,8308.5,8303.75,8305.5,1071
12020946,8305.5,8306,8302.25,8302.75,822
12020947,8302.75,8303.25,8293.5,8293.75,2234
12020948,8293.75,8297,8291.5,8293.5,1687
12020949,8293.5,8298,8293.25,8294.0,1421
12020950,8294,8298.75,8292.0,8295.75,1014
12020951,8295.75,8297,8288.0,8289.0,1931
12020952,8289,8291.75,8282.75,8285.75,2191
12020953,8285.75,8293.25,8284.5,8292.25,1823
12020954,8292.25,8293.25,8286.5,8287.5,1303
12020955,8287.5,8291.25,8285.0,8290.5,1459
12020956,8290.5,8293.75,8283.5,8286.25,1471
12020957,8286.25,8291.25,8283.75,8290.25,2042
12020958,8290.25,8290.25,8283.5,8289.0,1778
12020959,8289,8289.5,8284.75,8285.0,1024
12021000,8285,8293.5,8284.0,8291.5,1800
12021001,8291.5,8291.75,8283.0,8289.0,1431
12021002,8289,8290.25,8285.0,8290.25,1394
12021003,8290.25,8292.25,8285.0,8285.5,1388
12021004,8285.5,8287.75,8283.0,8284.5,1190
12021005,8284.5,8285,8279.25,8283.5,1831
12021006,8283.5,8287.5,8283.25,8284.25,1233
12021007,8284.25,8286.25,8282.0,8283.0,920
12021008,8283,8287.5,8280.25,8281.25,1377
12021009,8281.25,8283.5,8279.75,8282.5,903
12021010,8282.5,8282.5,8276.5,8279.5,1847
12021011,8279.5,8282.25,8277.25,8280.25,1575
12021012,8280.25,8281.5,8277.5,8279.75,878
12021013,8279.75,8280,8276.75,8278.5,940
12021014,8278.5,8284,8277.0,8283.75,1111
12021015,8283.75,8286.25,8278.25,8286.0,1525
12021016,8286,8286.5,8283.5,8284.25,865
12021017,8284.25,8284.5,8280.25,8282.75,1204
12021018,8282.75,8287.5,8282.25,8285.75,1051
12021019,8285.75,8293.75,8285.25,8292.75,1710
12021020,8292.75,8297.25,8291.25,8294.0,2237
12021021,8294,8297.75,8292.75,8297.75,1199
12021022,8297.75,8299,8296.25,8298.75,1138
12021023,8298.75,8301,8296.25,8300.0,1448
12021024,8300,8300.25,8295.5,8298.0,1182
12021025,8298,8299.5,8297.0,8297.5,807
12021026,8297.5,8298.5,8296.25,8297.5,517
12021027,8297.5,8300,8296.5,8299.75,1022
12021028,8299.75,8300.5,8297.0,8299.75,937
12021029,8299.75,8301.25,8297.0,8297.25,862
12021030,8297.25,8299.75,8295.25,8296.25,1309
12021031,8296.25,8296.25,8291.75,8294.25,1435
12021032,8294.25,8295,8287.5,8287.75,1308
12021033,8287.75,8289.25,8286.25,8288.0,1056
12021034,8288,8291,8288.0,8288.75,754
12021035,8288.75,8292,8287.25,8287.25,1120
12021036,8287.25,8289,8284.25,8287.0,1296
12021037,8287,8290.25,8286.0,8287.0,991
12021038,8287,8292.25,8286.5,8291.0,763
12021039,8291,8296.75,8290.5,8296.5,1009
12021040,8296.5,8299.25,8293.5,8297.5,1072
12021041,8297.5,8300,8295.25,8297.0,1052
12021042,8297,8298.25,8296.0,8296.25,531
12021043,8296.25,8298,8293.25,8295.25,1250
12021044,8295.25,8297.5,8294.75,8297.25,504
12021045,8297.25,8300,8296.5,8299.5,622
12021046,8299.5,8300,8297.5,8299.25,571
12021047,8299.25,8301.25,8298.25,8300.5,809
12021048,8300.5,8304,8300.0,8304.0,1005
12021049,8304,8305.25,8302.5,8304.5,788
12021050,8304.5,8308.25,8304.5,8308.0,1057
12021051,8308,8310,8306.5,8309.5,1056
12021052,8309.5,8310,8304.75,8308.75,1240
12021053,8308.75,8311.75,8308.5,8308.75,1027
12021054,8308.75,8311.75,8308.75,8310.0,644
12021055,8310,8311.5,8309.25,8309.75,628
12021056,8309.75,8311,8308.5,8311.0,791
12021057,8311,8312.5,8309.75,8310.5,874
12021058,8310.5,8312.75,8308.25,8309.75,858
12021059,8309.75,8312,8309.5,8310.5,626
12021100,8310.5,8314.75,8310.0,8313.0,815
12021101,8313,8315.5,8313.0,8315.25,996
12021102,8315.25,8316.25,8314.0,8315.5,726
12021103,8315.5,8317,8314.0,8314.0,797
12021104,8314,8317.75,8314.0,8316.25,1036
12021105,8316.25,8318,8316.0,8317.25,635
